Date,Ip Region,New Device,R2,R3,R4,R5,R6,R7,R14,R30,R7/R2,R30/R14,R14/R7,R7/R3,R3/R2,,Date: 2025-02-01 -- 2026-04-08
2025-02-01,BR,1961,38.86%,21.67%,16.01%,12.90%,9.94%,9.08%,4.69%,2.65%,23.36%,56.52%,51.69%,41.88%,55.77%,,"Ip Region: VN,TH,BR,MX,ID"
2025-04-12,VN,8071,36.44%,18.29%,13.27%,10.05%,8.13%,7.19%,2.45%,1.21%,19.72%,49.49%,34.14%,39.30%,50.19%
2025-04-13,BR,722,28.95%,19.53%,15.24%,12.60%,13.99%,9.97%,5.12%,0.97%,34.45%,18.92%,51.39%,51.06%,67.46%
2025-04-13,ID,4118,39.53%,23.24%,15.37%,12.72%,11.19%,8.52%,3.76%,2.14%,21.56%,56.77%,44.16%,36.68%,58.78%
2025-04-13,MX,259,37.84%,26.64%,20.08%,20.08%,20.85%,16.60%,8.49%,2.70%,43.88%,31.82%,51.16%,62.32%,70.41%
2025-04-13,TH,1964,44.09%,24.44%,15.53%,11.20%,8.66%,7.08%,2.34%,1.37%,16.05%,58.70%,33.09%,28.96%,55.43%
2025-04-13,VN,4392,28.39%,18.85%,13.78%,10.77%,8.79%,8.97%,3.37%,0.93%,31.60%,27.70%,37.56%,47.58%,66.40%
2025-04-14,BR,467,31.91%,23.98%,21.41%,16.27%,13.28%,11.13%,4.28%,0.86%,34.90%,20.00%,38.46%,46.43%,75.17%
2025-04-14,ID,3292,41.16%,22.78%,16.04%,13.03%,9.17%,6.44%,3.28%,2.00%,15.65%,61.11%,50.94%,28.27%,55.35%
2025-04-14,MX,220,38.64%,27.73%,20.91%,19.09%,13.64%,11.36%,8.64%,2.27%,29.41%,26.32%,76.00%,40.98%,71.76%
2025-04-14,TH,1919,44.45%,25.43%,16.88%,11.99%,10.21%,8.03%,3.49%,1.09%,18.05%,31.34%,43.51%,31.56%,57.21%
2025-04-14,VN,3360,40.21%,23.27%,16.10%,12.17%,9.82%,8.21%,2.86%,1.49%,20.43%,52.08%,34.78%,35.29%,57.88%
2025-04-15,BR,401,41.40%,23.44%,17.71%,12.47%,11.22%,8.23%,3.99%,0.50%,19.88%,12.50%,48.48%,35.11%,56.63%
2025-04-15,ID,2753,41.74%,23.94%,17.47%,11.55%,9.44%,7.45%,3.09%,1.93%,17.84%,62.35%,41.46%,31.11%,57.35%
2025-04-15,MX,219,40.18%,27.40%,18.26%,15.53%,10.96%,7.76%,6.39%,1.83%,19.32%,28.57%,82.35%,28.33%,68.18%
2025-04-15,TH,1178,41.43%,23.43%,16.04%,11.71%,8.74%,7.81%,3.74%,1.78%,18.85%,47.73%,47.83%,33.33%,56.56%
2025-04-15,VN,3908,41.48%,24.28%,15.30%,12.46%,8.52%,5.73%,2.07%,1.20%,13.82%,58.02%,36.16%,23.60%,58.54%
2025-04-16,BR,487,34.29%,24.44%,17.04%,13.55%,10.27%,8.21%,4.52%,1.64%,23.95%,36.36%,55.00%,33.61%,71.26%
2025-04-16,ID,2491,40.79%,25.61%,16.90%,12.65%,9.96%,8.19%,4.62%,2.69%,20.08%,58.26%,56.37%,31.97%,62.80%
2025-04-16,MX,197,42.64%,28.93%,21.32%,16.75%,13.71%,12.18%,10.15%,4.06%,28.57%,40.00%,83.33%,42.11%,67.86%
2025-04-16,TH,1058,41.40%,22.78%,14.93%,11.91%,9.83%,7.28%,2.74%,1.13%,17.58%,41.38%,37.66%,31.95%,55.02%
2025-04-16,VN,4268,40.42%,23.52%,17.29%,11.36%,7.43%,6.14%,2.39%,0.89%,15.19%,37.25%,38.93%,26.10%,58.20%
2025-04-17,BR,538,39.96%,25.84%,21.00%,16.36%,9.48%,8.55%,4.83%,1.86%,21.40%,38.46%,56.52%,33.09%,64.65%
2025-04-17,ID,2552,41.34%,23.08%,15.79%,11.91%,9.91%,8.03%,4.58%,2.23%,19.43%,48.72%,57.07%,34.80%,55.83%
2025-04-17,MX,207,42.03%,29.95%,25.12%,17.39%,13.53%,12.08%,5.80%,0.97%,28.74%,16.67%,48.00%,40.32%,71.26%
2025-04-17,TH,941,41.66%,24.76%,17.85%,11.26%,8.50%,7.12%,2.66%,1.49%,17.09%,56.00%,37.31%,28.76%,59.44%
2025-04-17,VN,4085,41.27%,25.53%,16.45%,10.38%,8.18%,6.24%,3.60%,1.15%,15.12%,31.97%,57.65%,24.45%,61.86%
2025-04-18,BR,729,35.67%,24.83%,14.54%,11.39%,7.68%,5.76%,4.12%,1.37%,16.15%,33.33%,71.43%,23.20%,69.62%
2025-04-18,ID,1427,45.48%,30.55%,19.27%,15.42%,12.12%,11.70%,7.71%,4.13%,25.73%,53.64%,65.87%,38.30%,67.18%
2025-04-18,MX,223,41.26%,30.49%,22.87%,20.18%,13.90%,10.76%,6.73%,1.35%,26.09%,20.00%,62.50%,35.29%,73.91%
2025-04-18,TH,371,43.40%,24.53%,15.90%,12.94%,9.70%,6.74%,4.31%,2.16%,15.53%,50.00%,64.00%,27.47%,56.52%
2025-04-18,VN,1202,42.76%,23.88%,14.73%,11.81%,9.07%,7.15%,5.07%,1.91%,16.73%,37.70%,70.93%,29.97%,55.84%
2025-04-19,BR,654,41.74%,23.55%,14.37%,11.16%,9.63%,9.33%,4.43%,1.68%,22.34%,37.93%,47.54%,39.61%,56.41%
2025-04-19,ID,1144,45.10%,28.50%,20.98%,16.78%,15.65%,14.25%,7.08%,4.28%,31.59%,60.49%,49.69%,50.00%,63.18%
2025-04-19,MX,224,38.84%,27.23%,20.54%,14.29%,13.84%,11.16%,7.14%,3.12%,28.74%,43.75%,64.00%,40.98%,70.11%
2025-04-19,TH,341,46.92%,27.86%,20.82%,14.66%,15.25%,11.14%,4.11%,2.05%,23.75%,50.00%,36.84%,40.00%,59.37%
2025-04-19,VN,971,40.89%,20.91%,15.45%,12.36%,11.23%,9.27%,4.22%,2.57%,22.67%,60.98%,45.56%,44.33%,51.13%
2025-04-20,BR,714,34.73%,17.65%,13.45%,9.94%,10.50%,10.08%,5.04%,1.40%,29.03%,27.78%,50.00%,57.14%,50.81%
2025-04-20,ID,1148,45.03%,28.48%,21.25%,17.86%,15.77%,14.37%,6.18%,3.83%,31.91%,61.97%,43.03%,50.46%,63.25%
2025-04-20,MX,238,37.82%,21.43%,13.03%,9.66%,7.56%,8.82%,4.62%,1.68%,23.33%,36.36%,52.38%,41.18%,56.67%
2025-04-20,TH,300,48.67%,30.33%,22.00%,19.33%,12.33%,11.33%,6.33%,2.33%,23.29%,36.84%,55.88%,37.36%,62.33%
2025-04-20,VN,800,36.38%,25.50%,18.50%,14.88%,12.38%,11.50%,4.62%,2.75%,31.62%,59.46%,40.22%,45.10%,70.10%
2025-04-21,BR,577,31.89%,22.01%,16.81%,12.13%,14.04%,12.65%,7.11%,2.08%,39.67%,29.27%,56.16%,57.48%,69.02%
2025-04-21,ID,927,47.03%,30.96%,25.46%,21.25%,17.91%,14.46%,7.77%,5.39%,30.73%,69.44%,53.73%,46.69%,65.83%
2025-04-21,MX,218,38.53%,31.65%,25.23%,17.43%,20.18%,14.68%,10.09%,2.75%,38.10%,27.27%,68.75%,46.38%,82.14%
2025-04-21,TH,325,45.85%,30.15%,18.15%,17.54%,14.77%,12.62%,4.62%,2.46%,27.52%,53.33%,36.59%,41.84%,65.77%
2025-04-21,VN,433,39.26%,25.64%,15.94%,14.32%,12.24%,10.39%,6.93%,3.70%,26.47%,53.33%,66.67%,40.54%,65.29%
2025-04-22,BR,426,37.32%,27.00%,18.78%,17.14%,13.15%,11.97%,5.40%,2.35%,32.08%,43.48%,45.10%,44.35%,72.33%
2025-04-22,ID,882,49.77%,31.29%,25.96%,20.63%,17.01%,14.40%,7.71%,5.22%,28.93%,67.65%,53.54%,46.01%,62.87%
2025-04-22,MX,232,46.55%,26.72%,17.67%,16.81%,12.07%,12.93%,5.60%,0.86%,27.78%,15.38%,43.33%,48.39%,57.41%
2025-04-22,TH,273,39.56%,26.74%,20.15%,15.38%,11.36%,10.62%,5.86%,2.93%,26.85%,50.00%,55.17%,39.73%,67.59%
2025-04-22,VN,329,44.38%,29.79%,24.32%,21.88%,15.20%,15.81%,8.51%,4.26%,35.62%,50.00%,53.85%,53.06%,67.12%
2025-04-23,BR,401,33.67%,20.20%,15.21%,14.21%,9.23%,6.73%,4.49%,1.00%,20.00%,22.22%,66.67%,33.33%,60.00%
2025-04-23,ID,900,49.00%,34.89%,27.78%,21.89%,18.00%,17.22%,9.67%,6.22%,35.15%,64.37%,56.13%,49.36%,71.20%
2025-04-23,MX,191,41.36%,23.56%,19.37%,17.28%,12.04%,9.42%,6.28%,1.05%,22.78%,16.67%,66.67%,40.00%,56.96%
2025-04-23,TH,503,50.89%,29.03%,18.89%,13.12%,10.34%,9.34%,2.98%,1.19%,18.36%,40.00%,31.91%,32.19%,57.03%
2025-04-23,VN,284,44.37%,30.63%,22.89%,17.61%,13.73%,11.62%,5.63%,3.17%,26.19%,56.25%,48.48%,37.93%,69.05%
2025-04-24,BR,426,34.27%,24.65%,22.07%,15.26%,13.85%,10.33%,5.16%,1.17%,30.14%,22.73%,50.00%,41.90%,71.92%
2025-04-24,ID,865,51.68%,35.49%,27.17%,21.97%,20.00%,19.08%,10.17%,6.01%,36.91%,59.09%,53.33%,53.75%,68.68%
2025-04-24,MX,198,31.31%,24.75%,14.14%,15.66%,12.63%,10.61%,8.08%,2.02%,33.87%,25.00%,76.19%,42.86%,79.03%
2025-04-24,TH,320,44.06%,24.69%,15.31%,16.56%,8.75%,8.44%,3.44%,0.94%,19.15%,27.27%,40.74%,34.18%,56.03%
2025-04-24,VN,246,47.97%,31.71%,25.20%,17.89%,15.45%,15.85%,10.16%,5.28%,33.05%,52.00%,64.10%,50.00%,66.10%
2025-04-25,BR,420,39.29%,25.00%,17.14%,15.48%,14.52%,14.52%,5.71%,2.62%,36.97%,45.83%,39.34%,58.10%,63.64%
2025-04-25,ID,888,50.11%,32.09%,23.09%,19.37%,16.67%,16.10%,6.42%,5.18%,32.13%,80.70%,39.86%,50.18%,64.04%
2025-04-25,MX,179,44.13%,28.49%,23.46%,15.08%,18.99%,15.64%,6.70%,1.68%,35.44%,25.00%,42.86%,54.90%,64.56%
2025-04-25,TH,255,48.24%,29.02%,20.00%,13.73%,12.16%,7.45%,3.14%,1.96%,15.45%,62.50%,42.11%,25.68%,60.16%
2025-04-25,VN,229,51.97%,34.93%,23.14%,25.76%,23.58%,18.34%,7.42%,4.80%,35.29%,64.71%,40.48%,52.50%,67.23%
2025-04-26,BR,572,37.94%,19.76%,15.38%,13.81%,15.56%,10.49%,5.07%,1.57%,27.65%,31.03%,48.33%,53.10%,52.07%
2025-04-26,ID,1061,49.29%,30.73%,23.56%,20.64%,18.66%,14.80%,7.92%,5.75%,30.02%,72.62%,53.50%,48.16%,62.33%
2025-04-26,MX,197,37.06%,20.30%,15.23%,14.72%,11.17%,8.63%,8.12%,0.51%,23.29%,6.25%,94.12%,42.50%,54.79%
2025-04-26,TH,222,51.80%,33.33%,24.32%,21.62%,12.16%,10.81%,7.21%,3.15%,20.87%,43.75%,66.67%,32.43%,64.35%
2025-04-26,VN,326,46.01%,28.53%,21.78%,22.39%,19.94%,15.03%,6.44%,4.29%,32.67%,66.67%,42.86%,52.69%,62.00%
2025-04-27,BR,599,33.72%,21.87%,15.19%,17.20%,12.85%,10.85%,5.18%,1.67%,32.18%,32.26%,47.69%,49.62%,64.85%
2025-04-27,ID,1035,43.57%,31.21%,24.15%,22.13%,16.14%,14.59%,7.25%,3.77%,33.48%,52.00%,49.67%,46.75%,71.62%
2025-04-27,MX,219,28.77%,17.35%,15.53%,17.35%,9.59%,11.87%,7.31%,1.37%,41.27%,18.75%,61.54%,68.42%,60.32%
2025-04-27,TH,213,50.23%,32.39%,27.23%,18.31%,14.08%,11.74%,6.57%,3.29%,23.36%,50.00%,56.00%,36.23%,64.49%
2025-04-27,VN,345,38.55%,24.06%,26.09%,20.87%,14.78%,17.39%,8.12%,5.22%,45.11%,64.29%,46.67%,72.29%,62.41%
2025-04-28,BR,426,39.44%,22.07%,19.48%,14.79%,12.44%,10.56%,5.87%,1.64%,26.79%,28.00%,55.56%,47.87%,55.95%
2025-04-28,ID,799,50.06%,35.42%,26.66%,18.15%,16.40%,15.02%,9.89%,5.76%,30.00%,58.23%,65.83%,42.40%,70.75%
2025-04-28,MX,137,36.50%,26.28%,23.36%,18.98%,16.79%,10.95%,9.49%,2.92%,30.00%,30.77%,86.67%,41.67%,72.00%
2025-04-28,TH,176,45.45%,26.70%,18.18%,14.20%,11.93%,10.23%,6.25%,2.27%,22.50%,36.36%,61.11%,38.30%,58.75%
2025-04-28,VN,184,45.65%,32.07%,21.74%,19.57%,14.13%,13.04%,4.89%,3.80%,28.57%,77.78%,37.50%,40.68%,70.24%
2025-04-29,BR,380,35.00%,29.21%,18.42%,12.11%,10.53%,7.89%,4.47%,1.05%,22.56%,23.53%,56.67%,27.03%,83.46%
2025-04-29,ID,829,49.82%,32.21%,28.71%,22.44%,18.94%,16.16%,9.53%,7.24%,32.45%,75.95%,58.96%,50.19%,64.65%
2025-04-29,MX,154,41.56%,31.17%,21.43%,18.83%,13.64%,14.94%,9.09%,1.30%,35.94%,14.29%,60.87%,47.92%,75.00%
2025-04-29,TH,185,40.54%,25.41%,16.76%,11.35%,13.51%,7.57%,2.70%,1.62%,18.67%,60.00%,35.71%,29.79%,62.67%
2025-04-29,VN,238,43.70%,26.47%,20.59%,13.87%,15.13%,11.34%,7.98%,3.78%,25.96%,47.37%,70.37%,42.86%,60.58%
2025-04-30,BR,426,40.85%,24.18%,17.84%,11.97%,11.27%,13.38%,3.76%,1.17%,32.76%,31.25%,28.07%,55.34%,59.20%
2025-04-30,ID,876,46.92%,29.91%,22.49%,17.58%,15.64%,14.04%,6.96%,5.37%,29.93%,77.05%,49.59%,46.95%,63.75%
2025-04-30,MX,163,46.01%,26.99%,16.56%,19.02%,14.11%,12.27%,11.04%,2.45%,26.67%,22.22%,90.00%,45.45%,58.67%
2025-04-30,TH,221,51.13%,32.13%,17.19%,17.65%,14.03%,13.12%,6.33%,3.17%,25.66%,50.00%,48.28%,40.85%,62.83%
2025-04-30,VN,405,43.95%,26.67%,20.74%,18.52%,11.36%,9.63%,5.19%,3.95%,21.91%,76.19%,53.85%,36.11%,60.67%
2025-05-01,BR,595,35.80%,26.72%,21.51%,16.97%,11.09%,11.76%,6.05%,2.69%,32.86%,44.44%,51.43%,44.03%,74.65%
2025-05-01,ID,1108,47.02%,34.39%,25.99%,19.40%,13.99%,12.45%,8.30%,4.78%,26.49%,57.61%,66.67%,36.22%,73.13%
2025-05-01,MX,223,37.67%,25.56%,19.28%,15.70%,12.11%,13.45%,5.83%,1.35%,35.71%,23.08%,43.33%,52.63%,67.86%
2025-05-01,TH,230,50.87%,32.61%,24.78%,16.09%,14.35%,11.74%,6.96%,4.78%,23.08%,68.75%,59.26%,36.00%,64.10%
2025-05-01,VN,392,40.05%,26.79%,21.68%,12.24%,10.46%,9.95%,4.85%,3.32%,24.84%,68.42%,48.72%,37.14%,66.88%
2025-05-02,BR,495,35.56%,25.25%,14.55%,13.33%,10.91%,9.70%,5.05%,1.21%,27.27%,24.00%,52.08%,38.40%,71.02%
2025-05-02,ID,879,50.51%,34.81%,26.05%,21.27%,16.72%,14.22%,10.01%,5.12%,28.15%,51.14%,70.40%,40.85%,68.92%
2025-05-02,MX,194,43.81%,29.90%,22.68%,16.49%,14.43%,13.40%,9.28%,2.06%,30.59%,22.22%,69.23%,44.83%,68.24%
2025-05-02,TH,167,47.31%,29.34%,23.95%,17.96%,12.57%,10.18%,2.99%,3.59%,21.52%,120.00%,29.41%,34.69%,62.03%
2025-05-02,VN,292,48.29%,29.45%,19.86%,12.33%,12.67%,10.62%,5.14%,2.40%,21.99%,46.67%,48.39%,36.05%,60.99%
2025-05-03,BR,510,42.55%,26.08%,18.63%,15.88%,12.16%,13.14%,6.67%,2.94%,30.88%,44.12%,50.75%,50.38%,61.29%
2025-05-03,ID,949,48.16%,29.82%,22.97%,19.92%,17.39%,15.28%,7.80%,5.27%,31.73%,67.57%,51.03%,51.24%,61.93%
2025-05-03,MX,197,46.70%,30.46%,21.83%,18.78%,14.21%,13.71%,8.63%,3.55%,29.35%,41.18%,62.96%,45.00%,65.22%
2025-05-03,TH,157,38.85%,27.39%,16.56%,14.01%,15.92%,10.19%,3.18%,3.18%,26.23%,100.00%,31.25%,37.21%,70.49%
2025-05-03,VN,245,41.22%,25.71%,19.59%,19.59%,15.51%,14.69%,6.94%,4.08%,35.64%,58.82%,47.22%,57.14%,62.38%
2025-05-04,BR,541,36.23%,26.06%,20.89%,17.74%,15.53%,15.53%,6.65%,2.22%,42.86%,33.33%,42.86%,59.57%,71.94%
2025-05-04,ID,888,42.00%,28.27%,21.62%,19.82%,17.23%,15.32%,7.43%,5.07%,36.46%,68.18%,48.53%,54.18%,67.29%
2025-05-04,MX,183,41.53%,27.87%,19.67%,18.58%,16.94%,13.66%,14.75%,2.19%,32.89%,14.81%,108.00%,49.02%,67.11%
2025-05-04,TH,176,48.86%,28.98%,21.59%,19.89%,13.64%,14.20%,7.39%,2.27%,29.07%,30.77%,52.00%,49.02%,59.30%
2025-05-04,VN,237,41.77%,26.58%,23.21%,21.52%,18.14%,16.03%,8.44%,4.22%,38.38%,50.00%,52.63%,60.32%,63.64%
2025-05-05,BR,370,40.00%,25.41%,18.38%,15.14%,12.97%,11.35%,7.30%,2.16%,28.38%,29.63%,64.29%,44.68%,63.51%
2025-05-05,ID,886,51.13%,32.28%,22.12%,19.53%,16.82%,15.58%,8.24%,5.08%,30.46%,61.64%,52.90%,48.25%,63.13%
2025-05-05,MX,151,40.40%,25.83%,18.54%,17.22%,15.23%,11.92%,4.64%,0.00%,29.51%,0.00%,38.89%,46.15%,63.93%
2025-05-05,TH,170,45.88%,32.94%,23.53%,22.94%,17.06%,14.71%,7.65%,3.53%,32.05%,46.15%,52.00%,44.64%,71.79%
2025-05-05,VN,169,44.38%,34.91%,26.04%,21.89%,19.53%,15.98%,10.65%,5.92%,36.00%,55.56%,66.67%,45.76%,78.67%
2025-05-06,BR,402,41.79%,27.61%,22.14%,16.67%,15.92%,11.19%,6.72%,2.49%,26.79%,37.04%,60.00%,40.54%,66.07%
2025-05-06,ID,953,48.27%,27.70%,23.08%,18.99%,15.42%,13.85%,7.76%,5.35%,28.70%,68.92%,56.06%,50.00%,57.39%
2025-05-06,MX,164,35.98%,26.83%,21.95%,17.07%,17.07%,13.41%,7.93%,1.22%,37.29%,15.38%,59.09%,50.00%,74.58%
2025-05-06,TH,176,51.14%,28.41%,19.89%,17.05%,10.23%,11.36%,6.82%,2.27%,22.22%,33.33%,60.00%,40.00%,55.56%
2025-05-06,VN,166,53.01%,35.54%,27.71%,24.10%,22.29%,19.88%,13.86%,7.23%,37.50%,52.17%,69.70%,55.93%,67.05%
2025-05-07,BR,410,37.07%,23.41%,20.00%,16.34%,11.22%,10.73%,5.61%,1.71%,28.95%,30.43%,52.27%,45.83%,63.16%
2025-05-07,ID,904,43.58%,27.65%,20.80%,17.15%,16.37%,14.05%,7.63%,4.42%,32.23%,57.97%,54.33%,50.80%,63.45%
2025-05-07,MX,128,39.06%,28.12%,18.75%,14.84%,13.28%,13.28%,7.81%,3.12%,34.00%,40.00%,58.82%,47.22%,72.00%
2025-05-07,TH,177,48.02%,30.51%,21.47%,18.64%,15.25%,15.25%,7.34%,2.26%,31.76%,30.77%,48.15%,50.00%,63.53%
2025-05-07,VN,167,50.90%,30.54%,25.15%,19.76%,16.77%,16.17%,7.78%,4.79%,31.76%,61.54%,48.15%,52.94%,60.00%
2025-05-08,BR,393,36.64%,22.90%,18.83%,15.27%,13.49%,9.16%,4.33%,2.29%,25.00%,52.94%,47.22%,40.00%,62.50%
2025-05-08,ID,865,47.63%,33.99%,22.54%,18.03%,14.34%,13.18%,7.98%,5.55%,27.67%,69.57%,60.53%,38.78%,71.36%
2025-05-08,MX,128,40.62%,25.78%,21.88%,22.66%,14.84%,10.94%,8.59%,0.00%,26.92%,0.00%,78.57%,42.42%,63.46%
2025-05-08,TH,185,43.78%,23.78%,20.54%,13.51%,10.27%,9.19%,6.49%,1.62%,20.99%,25.00%,70.59%,38.64%,54.32%
2025-05-08,VN,204,51.47%,31.86%,20.59%,20.10%,14.22%,13.24%,3.92%,2.94%,25.71%,75.00%,29.63%,41.54%,61.90%
2025-05-09,BR,455,40.00%,23.74%,15.60%,13.85%,9.67%,9.89%,5.05%,2.64%,24.73%,52.17%,51.11%,41.67%,59.34%
2025-05-09,ID,910,49.78%,33.30%,24.84%,18.46%,15.49%,13.96%,7.91%,5.27%,28.04%,66.67%,56.69%,41.91%,66.89%
2025-05-09,MX,193,40.41%,23.83%,18.13%,17.10%,14.51%,13.47%,6.22%,2.59%,33.33%,41.67%,46.15%,56.52%,58.97%
2025-05-09,TH,173,46.24%,28.90%,23.70%,16.18%,13.87%,10.40%,4.62%,3.47%,22.50%,75.00%,44.44%,36.00%,62.50%
2025-05-09,VN,202,47.52%,33.66%,24.75%,22.77%,17.33%,16.83%,6.93%,3.47%,35.42%,50.00%,41.18%,50.00%,70.83%
2025-05-10,BR,601,38.94%,21.30%,15.47%,13.31%,12.81%,11.98%,5.66%,2.66%,30.77%,47.06%,47.22%,56.25%,54.70%
2025-05-10,ID,994,48.69%,30.89%,24.45%,18.31%,17.00%,14.08%,7.75%,4.53%,28.93%,58.44%,55.00%,45.60%,63.43%
2025-05-10,MX,233,39.06%,23.18%,16.31%,14.59%,11.59%,9.01%,4.72%,0.86%,23.08%,18.18%,52.38%,38.89%,59.34%
2025-05-10,TH,194,52.06%,32.47%,18.56%,14.95%,14.95%,11.34%,4.12%,4.12%,21.78%,100.00%,36.36%,34.92%,62.38%
2025-05-10,VN,282,40.78%,21.99%,15.96%,10.28%,11.70%,7.45%,2.13%,1.06%,18.26%,50.00%,28.57%,33.87%,53.91%
2025-05-11,BR,773,30.66%,20.18%,16.17%,14.10%,13.07%,12.55%,6.99%,1.55%,40.93%,22.22%,55.67%,62.18%,65.82%
2025-05-11,ID,1131,48.63%,31.48%,20.51%,17.77%,15.65%,14.50%,9.73%,4.42%,29.82%,45.45%,67.07%,46.07%,64.73%
2025-05-11,MX,215,32.09%,24.65%,18.14%,17.67%,11.16%,10.70%,6.98%,0.93%,33.33%,13.33%,65.22%,43.40%,76.81%
2025-05-11,TH,184,51.63%,21.74%,17.93%,8.70%,9.24%,9.78%,4.89%,1.63%,18.95%,33.33%,50.00%,45.00%,42.11%
2025-05-11,VN,285,42.46%,26.67%,21.75%,18.25%,15.44%,16.49%,5.61%,3.86%,38.84%,68.75%,34.04%,61.84%,62.81%
2025-05-12,BR,479,37.58%,24.84%,21.29%,17.75%,17.95%,15.24%,10.02%,0.00%,40.56%,0.00%,65.75%,61.34%,66.11%
2025-05-12,ID,1131,51.37%,31.30%,23.52%,20.42%,19.89%,15.47%,11.14%,0.00%,30.12%,0.00%,72.00%,49.44%,60.93%
2025-05-12,MX,124,44.35%,25.81%,21.77%,16.94%,12.90%,13.71%,9.68%,0.00%,30.91%,0.00%,70.59%,53.12%,58.18%
2025-05-12,TH,160,46.25%,23.12%,18.12%,17.50%,13.12%,11.88%,8.12%,0.00%,25.68%,0.00%,68.42%,51.35%,50.00%
2025-05-12,VN,166,47.59%,32.53%,25.30%,23.49%,21.69%,16.27%,10.84%,0.00%,34.18%,0.00%,66.67%,50.00%,68.35%
2025-05-13,BR,458,50.87%,31.66%,25.33%,25.76%,22.49%,19.87%,12.88%,0.00%,39.06%,0.00%,64.84%,62.76%,62.23%
2025-05-13,ID,1064,48.21%,32.99%,24.62%,20.21%,17.95%,14.38%,8.08%,0.00%,29.82%,0.00%,56.21%,43.59%,68.42%
2025-05-13,MX,147,34.01%,24.49%,19.73%,14.97%,12.24%,8.84%,6.12%,0.00%,26.00%,0.00%,69.23%,36.11%,72.00%
2025-05-13,TH,182,46.15%,29.67%,20.33%,17.58%,12.09%,12.64%,3.85%,0.00%,27.38%,0.00%,30.43%,42.59%,64.29%
2025-05-13,VN,201,48.76%,36.32%,29.35%,23.88%,20.40%,16.92%,9.45%,0.00%,34.69%,0.00%,55.88%,46.58%,74.49%
2025-05-14,BR,494,49.80%,43.32%,38.46%,33.81%,34.41%,30.97%,25.30%,0.00%,62.20%,0.00%,81.70%,71.50%,86.99%
2025-05-14,ID,853,48.89%,31.65%,24.03%,17.00%,17.47%,14.89%,7.50%,0.00%,30.46%,0.00%,50.39%,47.04%,64.75%
2025-05-14,MX,162,43.21%,29.01%,24.07%,17.90%,20.37%,17.28%,8.02%,0.00%,40.00%,0.00%,46.43%,59.57%,67.14%
2025-05-14,TH,198,50.00%,31.82%,24.24%,14.65%,14.14%,13.64%,8.59%,0.00%,27.27%,0.00%,62.96%,42.86%,63.64%
2025-05-14,VN,208,49.52%,33.65%,27.40%,22.12%,20.67%,18.27%,8.65%,0.00%,36.89%,0.00%,47.37%,54.29%,67.96%
2025-05-15,BR,465,43.23%,34.41%,29.46%,23.01%,20.65%,20.43%,15.27%,0.00%,47.26%,0.00%,74.74%,59.38%,79.60%
2025-05-15,ID,896,51.34%,32.03%,25.33%,20.31%,18.30%,15.07%,7.37%,0.00%,29.35%,0.00%,48.89%,47.04%,62.39%
2025-05-15,MX,178,44.94%,30.90%,23.03%,17.42%,16.85%,14.04%,9.55%,0.00%,31.25%,0.00%,68.00%,45.45%,68.75%
2025-05-15,TH,177,46.33%,28.25%,18.08%,15.82%,10.73%,11.86%,3.39%,0.00%,25.61%,0.00%,28.57%,42.00%,60.98%
2025-05-15,VN,232,47.41%,31.47%,25.00%,21.12%,18.97%,17.67%,8.19%,0.00%,37.27%,0.00%,46.34%,56.16%,66.36%
2025-05-16,BR,441,45.80%,36.28%,25.40%,21.54%,19.73%,16.78%,12.02%,0.00%,36.63%,0.00%,71.62%,46.25%,79.21%
2025-05-16,ID,990,51.01%,33.23%,24.24%,19.80%,17.27%,14.75%,9.90%,0.00%,28.91%,0.00%,67.12%,44.38%,65.15%
2025-05-16,MX,150,40.67%,26.67%,20.67%,18.00%,12.67%,14.67%,6.00%,0.00%,36.07%,0.00%,40.91%,55.00%,65.57%
2025-05-16,TH,139,42.45%,32.37%,23.02%,17.27%,15.11%,10.07%,7.19%,0.00%,23.73%,0.00%,71.43%,31.11%,76.27%
2025-05-16,VN,191,45.03%,23.56%,20.94%,16.23%,15.18%,14.66%,6.81%,0.00%,32.56%,0.00%,46.43%,62.22%,52.33%
2025-05-17,BR,579,43.18%,24.70%,21.24%,16.58%,14.34%,13.47%,8.64%,0.00%,31.20%,0.00%,64.10%,54.55%,57.20%
2025-05-17,ID,1049,50.33%,29.93%,21.83%,17.92%,15.73%,13.92%,7.72%,0.00%,27.65%,0.00%,55.48%,46.50%,59.47%
2025-05-17,MX,161,36.65%,24.22%,19.25%,17.39%,12.42%,13.66%,9.32%,0.00%,37.29%,0.00%,68.18%,56.41%,66.10%
2025-05-17,TH,187,47.59%,28.88%,21.93%,17.11%,17.65%,13.90%,6.42%,0.00%,29.21%,0.00%,46.15%,48.15%,60.67%
2025-05-17,VN,222,46.85%,26.58%,19.82%,19.82%,20.27%,14.86%,6.31%,0.00%,31.73%,0.00%,42.42%,55.93%,56.73%
2025-05-18,BR,554,34.66%,24.01%,21.84%,15.16%,13.54%,13.72%,5.96%,0.00%,39.58%,0.00%,43.42%,57.14%,69.27%
2025-05-18,ID,1045,46.32%,29.09%,20.86%,18.18%,14.64%,13.88%,8.13%,0.00%,29.96%,0.00%,58.62%,47.70%,62.81%
